Date,Price_GRAE,MACD_GRAE,RSI_GRAE,CCI_GRAE,ADX_GRAE,Price_SQPH,MACD_SQPH,RSI_SQPH,CCI_SQPH,ADX_SQPH,Price_ACIF,MACD_ACIF,RSI_ACIF,CCI_ACIF,ADX_ACIF
2020-09-21,331.7,0.13740053408713493,50.1946439323489,76.7222437637326,23.88,200.0,0.8226915603912062,68.39211732199874,201.2365793541377,12.59,126.0,3.222345935780041,68.52704571966419,171.95520298646716,24.88
2020-09-20,336.7,0.526280606128239,57.4644271650553,203.5168195718637,22.2,203.33,1.3578159695036902,74.64620560382929,235.4910647914131,13.74,127.33,3.47879830048322,70.29833041764354,166.81104545541453,24.0
2020-09-17,340.8,1.1520267525293093,62.32113283625782,235.40247611703393,21.59,205.05,1.8988072761359263,77.16002005082463,198.02043422732982,15.22,127.14,3.624921397609839,69.6948844278198,151.26107702794823,23.62
2020-09-16,340.7,1.621177986860289,62.134784670088344,186.6858829181227,20.23,205.9,2.368828302401795,78.30481767665736,154.91760003016935,16.87,131.62,4.055474577437153,75.11839901436724,160.92579633517352,23.71
2020-09-15,345.9,2.385086469747989,67.56579970991646,186.4594894561584,19.8,206.67,2.771507701300692,79.31620989219871,116.3864315425625,18.4,132.1,4.384876931120232,75.62180039618553,140.0076036850716,24.08
2020-09-14,350.1,3.291452529335288,71.16341729581808,171.20930808268338,18.45,205.62,2.97165244173371,74.23411143888845,89.79221122112156,19.85,130.1,4.433441431229525,69.32793051410488,106.99821911483443,24.25
2020-09-13,352.8,4.179443572837215,73.21989161594082,142.69766780432371,17.47,205.62,3.0945960139620468,74.23411143888843,74.50103427069935,20.69,130.19,4.428146479107411,69.45114531431564,68.90257216472354,24.41
2020-09-10,347.6,4.412719249964425,63.78527620910854,67.61391136002283,16.56,202.67,2.920325638768162,61.41256422813418,20.58195571280399,21.47,126.38,4.069603180674335,58.70062105577778,12.724244587199697,24.56
2020-09-09,343.2,4.194200544010414,57.08281211964484,26.6818124447809,15.71,201.24,2.6364348816929635,56.33329985770387,5.467277134392525,21.84,126.57,3.757472639956987,59.04111676770389,3.9376512366045056,24.7
2020-09-08,336.3,3.4247719220349495,48.4797085170838,-45.92120970950996,14.92,203.33,2.550692153138982,61.36299817870067,17.23964616003211,22.35,124.57,3.3105615594524096,53.99472952017487,-32.83661330525801,24.74
2020-09-07,325.8,1.9453076521449475,38.87746663101011,-148.55681402995978,14.19,202.76,2.40897699939282,59.35500531810078,15.600775193798718,23.32,128.76,3.256935367496382,61.432118634912264,33.200129603628746,23.75
2020-09-06,322.1,0.46885778083918694,36.15956957918964,-145.5109684323179,13.54,202.95,2.285650574100032,59.82690997167398,-6.689783194985737,24.21,128.38,3.147491081861361,60.477216278316185,55.77658163663349,22.1
2020-09-03,322.9,-0.629430383640738,37.1821351412422,-124.78660538411056,12.8,203.14,2.178136701587448,60.32301151015805,6.78851174934717,25.56,132.76,3.375276999590497,66.8696309890451,122.785352885687,21.16
2020-09-02,321.1,-1.6263293115536044,35.79295024066346,-122.82174260591493,12.11,204.29,2.160818007150681,63.278848942573646,39.077444389789704,25.48,133.24,3.553567653086631,67.49019080168426,118.99307740717386,19.87
2020-09-01,320.1,-2.4686138925503087,35.01035990085656,-103.10589715929491,11.62,206.29,2.282168682368024,67.77509734027785,129.1426057306283,23.72,132.29,3.576974089266386,64.8992120611542,12.561311161620448,18.68
2020-08-31,318.4,-3.2360036481169345,33.66288130126668,-100.53559429226475,11.17,208.48,2.5259372320981868,71.84094325127184,136.27135871655403,22.36,122.29,2.7568284299854042,45.2197750731891,-220.20585662086265,17.57
2020-08-27,314.9,-4.079559682841591,31.016109894007073,-90.94434748884981,10.58,206.1,2.4982808282446456,62.59749932268284,81.96147567744,21.1,120.38,1.9304826464463218,42.564906769581825,-200.10193221507728,16.53
2020-08-26,315.5,-4.6461114515535655,32.00312095075182,-80.3116147308785,10.03,207.05,2.5239257445617227,64.5577619284218,65.43561344668898,19.83,119.24,1.1701207630872545,41.01703487665847,-161.44732926647814,15.57
2020-08-25,312.5,-5.276360142691999,29.71389525376955,-105.5215871057011,9.52,202.67,2.16585351951602,51.227176463972704,-81.50842100705812,18.65,117.24,0.40151677170237576,38.38010083510963,-137.6726484455839,14.89
2020-08-24,299.5,-6.747052306487717,22.277409523621444,-155.6126035267873,9.05,200.29,1.6707729612093658,45.704526683451434,-190.31583372746854,17.56,116.19,-0.28900221609720234,37.033993958228244,-115.39016636436331,14.02
2020-08-23,294.0,-8.26116095554147,19.997168817134536,-176.377099911582,8.61,199.33,1.187267988619169,43.65992358432562,-126.9928723171919,18.76,118.57,-0.6368560986627188,41.999647402688566,-84.67813894200121,13.49
2020-08-20,286.1,-9.983483561432081,17.26378233275271,-176.58124935679717,8.2,195.62,0.49896901592180143,36.807110530925094,-185.30174549057267,19.87,117.43,-0.993073743423011,40.35788162099349,-76.63406024709084,12.66
2020-08-19,285.7,-11.251018553951212,17.136061679897082,-133.77147980736316,8.42,193.43,-0.2206836722704395,33.467721977247365,-177.6702161987736,20.9,119.14,-1.1244343056321213,43.900316756980885,-46.89854333885435,12.95
2020-08-18,283.8,-12.267451741207537,16.51120247163486,-126.02601316927446,8.63,190.29,-1.032483542822547,29.35534736591775,-147.78711834094983,21.42,118.76,-1.2448514491790377,43.28505630136561,-39.48566333474139,12.25
2020-08-17,287.2,-12.652777437876011,21.99290261372046,-81.36970114716195,10.31,195.14,-1.2698483013141129,41.344122784326004,-81.20924774531811,23.03,121.43,-1.112017570770746,48.72290489177416,1.7537616193824181,12.46
2020-08-16,291.7,-12.4515052351191,28.66845178990056,-62.68725779397303,11.58,193.9,-1.5402640146472208,39.49850884715678,-86.10920408256682,24.52,122.19,-0.9346460982768292,50.18696734419377,-4.354636071307803,12.66
2020-08-13,290.0,-12.28752837842785,27.703922896091058,-48.15244320278311,11.11,192.95,-1.8103587870347155,38.095416023005136,-64.5446836939205,24.35,118.29,-1.0961397184223074,43.34731416617614,-58.877329685967375,12.85
2020-08-12,288.3,-12.154640204342911,26.73524400136614,-77.79758704285382,10.67,195.52,-1.7963263860615655,43.90111039546864,-58.13777139208122,24.2,117.33,-1.2867556348505644,41.83589978454289,-61.00092996927056,13.35
2020-08-10,277.3,-12.789503997246811,21.49739619277716,-130.57199211045395,10.26,190.48,-2.1669126657998845,36.6432662910316,-91.57655853691124,24.06,119.62,-1.2387566447604428,46.617458933327946,11.11447862470782,14.41
2020-08-09,271.1,-13.635741966077546,19.212641913482244,-158.91858839972025,9.88,190.0,-2.4708544785202093,36.03229688746441,-137.37538403661668,23.93,120.38,-1.1264069329262014,48.14116115267995,104.90362084594703,16.25
2020-08-06,254.2,-15.491503999023791,14.643952388771595,-202.466934165552,9.52,179.52,-3.516839038588614,25.884533131007103,-241.88683033002073,23.81,119.52,-1.094151096783392,46.52294116002312,-18.50856283072131,17.96
2020-08-04,263.5,-16.02702691373645,25.186923125291244,-117.48446651788062,11.87,177.62,-5.232489735104934,26.973383272075722,-142.45317058191267,22.8,120.67,-1.0813522003385003,49.64405303277161,118.30864197530818,19.36
2020-08-03,263.5,-16.263951967557034,25.186923125291244,-106.45902678712964,14.06,178.1,-5.641831124220516,27.975106654093025,-121.37775516109399,21.97,123.24,-0.722932397302344,54.14940743753805,114.56204405844703,19.3
2020-07-30,258.5,-16.663093226618116,23.38582327536004,-109.21599169262734,16.09,172.38,-6.354542114277194,23.78758997936842,-134.84435637024174,21.19,118.0,-0.8518863134728463,45.2582415174127,-66.21539529636307,19.24
2020-07-29,254.4,-17.112983464040667,21.996766329368384,-106.1599602583207,17.97,170.67,-6.976927737663203,22.693937317292153,-115.94885527413379,20.47,119.43,-0.8291364037662845,47.77827136056028,-73.85057471264302,19.19
2020-07-28,254.2,-17.286396231661854,21.92834302784418,-91.09543618496407,19.46,170.38,-7.408176556695935,22.504966857865128,-93.71914111838326,19.39,114.48,-1.1967353474005762,40.780038131993386,-227.79192433612295,19.15
